index,nombre,sector,precio,area,habitaciones,banos,parqueadero,codigoSector,acabados,tipoAcabados
6933,Vendo Casa Rentera en La Primavera,Cumbayá,375000,560,8,6,4.0,14,306,2
6934,"Pomasqui - Casa 3 Hab, 3 Plantas",Pomasqui,105000,140,3,2,2.0,1,82,1
6935,Casa Esquinera Sector Pomasqui,Pomasqui,108000,120,3,2,2.0,1,85,1
6942,"Por Estrenar Casa 198 m², 3 Dorm., Conjunto, Cumbayá",Cumbayá,241200,198,3,2,2.0,14,207,1
6953,Casa de Venta en El Exclusivo Sector del Quito Tenis (Hípica),Quito Tenis,469000,830,4,3,4.0,12,412,2
6956,"Hermosa Casa en El Quito Tenis, Finos Acabados",Quito Tenis,410000,480,3,4,2.0,12,382,2
6959,"Casa en Bellavista Que Sirve Para Vivienda, Oficina o Proyecto",Bellavista,599000,741,3,3,3.0,10,552,2
6976,Hermosa Casa Rentera en Venta Sector Ponceano,Ponceano,280000,320,7,5,2.0,7,256,1
6980,"Últimas Casas en Venta, Sector La Pampa",Pomasqui,157000,174,3,3,2.0,1,134,1
6981,Casa - Carcelén,Carcelén,109000,120,3,2,1.0,9,98,1
6988,"Venta Casa en Puembo, Urbanización Cerrada, Área de Bbq, Áreas Comunales, Seguridad 24/7.",Puembo,230000,374,3,3,2.0,13,198,1
6991,Casa de Venta en Cumbaya,Cumbayá,245000,383,3,2,2.0,14,210,1
6993,"Casa de Venta Ideal Reconstrucción, de Los Molles La Ofelia",Ponceano,165000,234,1,2,2.0,7,141,1
6996,Vendo Excelente Casa Cuatro Dorm. - Cumbaya,Cumbayá,800000,600,4,4,6.0,14,696,2
7010,Casa en Venta - 186 m² - Carcelén,Carcelén,129000,215,3,3,1.0,9,118,1
7016,Casa en Venta Sector Carcelen Colegio Einstein,Carcelén,138000,250,3,2,2.0,9,115,1
7019,Casa - Puembo,Puembo,465000,300,3,3,4.0,13,401,2
7025,Vendo Casa en Cumbaya - La Primavera,Cumbayá,198000,200,3,2,2.0,14,163,1
7027,Vendo en La y de Puembo Casa con Cancha Multiple Cerrada,Puembo,166000,650,2,3,5.0,13,86,1
7033,"Cumbaya, 4.000 m de Terreno, 570 m de Construccion",Cumbayá,1450000,576,5,4,3.0,14,1398,3
7037,"0 9 8 1 8 8 1 0 8 4 Kb Cumbayá Vendo Casa 3 Dorm $249,000",Cumbayá,249000,226,3,2,2.0,14,214,1
7038,0 9 8 1 8 8 1 0 8 4 Kb San Juan Bajo Vendo Casa 3 Dorm $648.000,Cumbayá,648000,935,3,3,6.0,14,544,2
7039,"0 9 9 3 3 1 9 6 3 5 Kb La Primavera Vendo Casa 3 Dorm $270,000",Cumbayá,290000,302,3,3,2.0,14,255,1
7040,0 9 8 1 8 8 1 0 8 4 Kb San Juan Cumbaya Vendo Casa 3 Dorm. $198.000,Cumbayá,198000,192,3,2,2.0,14,163,1
7042,0 9 8 7 1 0 2 0 4 9 Kb Collaqui Vendo Casa 4 Dorm $,Cumbayá,530000,1520,4,4,8.0,14,391,2
7043,0 9 8 7 1 0 2 0 4 9 Kb Cumbayá Vendo Casa 5 Dorm $270.000,Cumbayá,270000,367,5,2,4.0,14,201,1
7045,0 9 8 1 8 8 1 0 8 4 San Juan de Cumbayá Venta Casa Adosada 3 Dorms $221.000,Cumbayá,221000,255,3,2,2.0,14,186,1
7047,0 9 8 1 8 8 1 0 8 4 Santa Inés Cumbayá Casa en Venta 3 Dorm. $245.000,Cumbayá,245000,382,3,2,2.0,14,210,1
7048,0 9 8 1 8 8 1 0 8 4 Vendo Casa Cumbayá 3 Dorm. $210.000,Cumbayá,210000,187,3,2,2.0,14,175,1
7049,"0 9 8 7 1 0 2 0 4 9 Quito, Cumbaya, Intervalles $265.000/ 190 m² + 40 m² Jardín",Cumbayá,265000,240,4,3,2.0,14,230,1
7050,Llamar Al 0 9 9 3 3 1 9 6 3 5 Intervalles - Cumbayá $240.000 Casa Venta,Cumbayá,240000,260,3,0,0.0,14,240,1
7051,"0 9 8 7 1 0 2 0 4 9 Arriendo Casa en Cumbaya, 2400 Usd",Cumbayá,480000,600,3,3,3.0,14,428,2
7055,0 9 8 7 1 0 2 0 4 9 Kb La Primavera Vendo Casa 4 Dorm $,Cumbayá,255000,306,4,3,3.0,14,203,1
7058,"0 9 8 7 1 0 2 0 4 9 Hilacryl $280.000 /247 m² + 90 m² Jardín, Piscina Jardines",Puembo,280000,340,3,3,2.0,13,248,1
